ZipCode,lat,long,st,et,airport,arrival/departure time,direction
RH108XH,51.126452,-0.167538,06:55,07:55,London Gatwick Airport,09:55,Out
BH165BS,50.73117,-2.020005,08:55,09:55,London Heathrow Airport,11:55,Out
RH108XH,51.126452,-0.167538,06:55,07:55,London Gatwick Airport,09:55,Out
RH108XH,51.126452,-0.167538,06:55,07:55,London Gatwick Airport,09:55,Out
RH60PJ,51.161115,-0.177563,13:00,12:00,Ramada Plaza Hotel,13:00,In
CO91BW,51.939119,0.63843,08:55,09:55,London Heathrow Airport,11:55,Out
NN144RN,52.39958,-0.533063,08:55,09:55,London Heathrow Airport,11:55,Out
CB90ED,52.090906,0.440157,08:55,09:55,London Heathrow Airport,11:55,Out
DT13GP,50.71093,-2.45969,09:15,08:15,London Heathrow Airport,09:15,In
BN26QL,50.834373,-0.058838,08:55,09:55,London Heathrow Airport,11:55,Out
G816NU,55.928279,-4.408862,06:30,07:30,Glasgow International Airport Terminal M,09:30,Out
SS178EF,51.526113,0.436334,08:55,09:55,London Heathrow Airport,11:55,Out
ME80NA,51.341124,0.583282,08:55,09:55,London Heathrow Airport,11:55,Out
BS82HA,51.464985,-2.614715,10:05,11:05,London Heathrow Airport,13:05,Out
TN393AA,50.833108,0.42804,10:05,11:05,London Heathrow Airport,13:05,Out
LN68SW,53.199181,-0.586691,15:05,16:05,London Heathrow Airport,18:05,Out
TA37PF,50.975407,-3.146884,12:05,13:05,London Heathrow Airport,15:05,Out
SM60HJ,51.356353,-0.151846,08:55,09:55,London Heathrow Airport,11:55,Out
LN68PJ,53.187311,-0.586362,15:05,16:05,London Heathrow Airport,18:05,Out
SO183DA,50.927484,-1.34616,10:40,09:40,London Heathrow Airport,10:40,In
NG244JS,53.067252,-0.814448,10:40,09:40,London Heathrow Airport,10:40,In
SW208HW,51.418468,-0.22413,09:25,10:25,London Gatwick Airport,12:25,Out
RG48EQ,54.0,-2.0,11:05,10:05,London Gatwick Airport,11:05,In
TW62GA,51.473271,-0.487799,11:05,10:05,London Gatwick Airport,11:05,In
DL84EH,54.316244,-1.930029,11:00,10:00,Newcastle Airport,11:00,In
SN82QF,51.443382,-1.599279,11:05,10:05,London Gatwick Airport,11:05,In
OX299NQ,51.822614,-1.54227,13:05,14:05,London Heathrow Airport,16:05,Out
W92BX,51.52559,-0.197073,11:05,12:05,London Heathrow Airport,14:05,Out
LL432AR,52.773486,-4.095769,17:50,18:50,London Heathrow Airport,20:50,Out
TQ73LX,50.273406,-3.854415,17:50,18:50,London Heathrow Airport,20:50,Out
W30HW,51.517065,-0.286469,11:05,12:05,London Heathrow Airport,14:05,Out
LS64BS,53.828303,-1.577517,08:45,09:45,Leeds Bradford Airport,11:45,Out
BT235EJ,54.0,-2.0,08:55,09:55,Belfast Airport,11:55,Out
TF136ND,52.610029,-2.562073,14:10,15:10,London Heathrow Airport,17:10,Out
CT46EG,51.204056,1.096129,15:05,16:05,London Heathrow Airport,18:05,Out
SN48LD,51.547477,-1.895491,12:05,13:05,London Heathrow Airport,15:05,Out
NR324WD,52.502948,1.731287,14:10,15:10,London Gatwick Airport,17:10,Out
PO123JJ,50.801369,-1.148017,15:05,16:05,London Heathrow Airport,18:05,Out
BN115QQ,50.809898,-0.402008,15:05,16:05,London Heathrow Airport,18:05,Out
NN74PL,52.227789,-1.076522,12:05,13:05,London Heathrow Airport,15:05,Out
G847LE,55.994349,-4.706639,12:45,11:45,Glasgow International Airport Terminal M,12:45,In
EH166TB,55.912134,-3.156887,12:50,11:50,Edinburgh Airport,12:50,In
BL24NF,53.610807,-2.398789,15:15,16:15,London Heathrow Airport,18:15,Out
MK138BT,52.044876,-0.767726,12:05,13:05,London Heathrow Airport,15:05,Out
CT147LQ,51.203789,1.401166,14:10,15:10,London Heathrow Airport,17:10,Out
PH28DR,56.378181,-3.434507,10:25,11:25,Edinburgh Airport,13:25,Out
N41NY,51.577449,-0.090718,12:05,13:05,London Heathrow Airport,15:05,Out
RH76BH,51.175257,-0.023327,15:05,16:05,London Heathrow Airport,18:05,Out
HP52PN,51.718945,-0.619879,13:15,12:15,London Heathrow Airport,13:15,In
SL68LF,51.542525,-0.698008,13:15,12:15,London Heathrow Airport,13:15,In
RG80AN,51.523438,-1.12985,15:05,16:05,London Heathrow Airport,18:05,Out
SL16HJ,51.524649,-0.654971,13:15,12:15,London Heathrow Airport,13:15,In
CF643HE,51.434559,-3.176027,13:15,12:15,London Heathrow Airport,13:15,In
DT64BZ,50.734421,-2.745934,14:50,15:50,London Heathrow Airport,17:50,Out
RG91RD,51.530479,-0.927687,15:05,16:05,London Heathrow Airport,18:05,Out
RH60RN,51.160773,-0.190291,13:35,12:35,London Heathrow Airport,13:35,In
NR24BD,52.631739,1.283167,14:50,15:50,London Heathrow Airport,17:50,Out
CW112FZ,53.139398,-2.337513,18:15,19:15,London Heathrow Airport,21:15,Out
IV327EP,57.612383,-3.092311,13:35,12:35,Aberdeen Airport,13:35,In
NR192TN,52.677834,0.928054,15:15,16:15,London Heathrow Airport,18:15,Out
AL35SE,51.765596,-0.336593,12:05,13:05,London Heathrow Airport,15:05,Out
IP119HD,51.972151,1.354164,14:50,15:50,London Heathrow Airport,17:50,Out
HG43RW,54.164694,-1.648047,14:05,13:05,Leeds Bradford Airport,14:05,In
HA47XS,51.582957,-0.424116,14:15,13:15,London Heathrow Airport,14:15,In
CO154HR,51.807029,1.160083,14:50,15:50,London Heathrow Airport,17:50,Out
LE114PP,52.765559,-1.247952,15:15,16:15,London Heathrow Airport,18:15,Out
CO130HA,51.838513,1.246077,15:15,16:15,London Heathrow Airport,18:15,Out
SG120LY,51.876508,-0.064155,14:10,15:10,London Gatwick Airport,17:10,Out
BN211XL,50.785284,0.258995,14:50,15:50,London Heathrow Airport,17:50,Out
ME102TG,51.361864,0.745424,14:50,15:50,London Heathrow Airport,17:50,Out
BH124AB,50.735368,-1.919437,14:50,15:50,London Heathrow Airport,17:50,Out
BA16QN,51.396085,-2.348809,14:50,15:50,London Heathrow Airport,17:50,Out
BH105ER,50.754387,-1.895561,14:50,15:50,London Heathrow Airport,17:50,Out
BH93ER,50.750711,-1.86206,14:50,15:50,London Heathrow Airport,17:50,Out
CT20LL,51.30975,1.125386,14:50,15:50,London Heathrow Airport,17:50,Out
CV350AA,52.216492,-1.505409,15:15,16:15,London Heathrow Airport,18:15,Out
NN37TJ,52.287118,-0.843681,18:15,19:15,London Heathrow Airport,21:15,Out
CV350AA,52.216492,-1.505409,15:15,16:15,London Heathrow Airport,18:15,Out
BN412YQ,50.854697,-0.224839,14:50,15:50,London Heathrow Airport,17:50,Out
NN297JA,52.220342,-0.67834,18:15,19:15,London Heathrow Airport,21:15,Out
ME87XH,51.372186,0.639074,18:15,19:15,London Heathrow Airport,21:15,Out
RH192BZ,51.136578,-0.013314,14:50,15:50,London Heathrow Airport,17:50,Out
SO402RX,50.943219,-1.515533,15:15,16:15,London Heathrow Airport,18:15,Out
ME145SZ,51.275972,0.550086,18:15,19:15,London Heathrow Airport,21:15,Out
N209DD,51.63577,-0.172923,16:00,15:00,London Gatwick Airport,16:00,In
DY82TB,52.443379,-2.159074,16:00,15:00,London Gatwick Airport,16:00,In
SY43DN,52.794385,-2.754379,16:00,15:00,London Gatwick Airport,16:00,In
LU54QN,51.894388,-0.506893,15:15,16:15,London Heathrow Airport,18:15,Out
TN48NY,51.129687,0.246674,16:00,15:00,London Gatwick Airport,16:00,In
B248JG,52.512143,-1.840328,16:15,15:15,London Heathrow Airport,16:15,In
TW118HQ,51.428076,-0.330166,15:15,16:15,London Heathrow Airport,18:15,Out
RG179TT,51.40092,-1.44822,17:00,16:00,London Gatwick Airport,17:00,In
AB217EP,57.205344,-2.187609,17:05,16:05,Aberdeen Airport,17:05,In
BS208JQ,51.477664,-2.807277,18:25,17:25,London Gatwick Airport,18:25,In
MK182AH,51.9739,-0.950781,18:25,17:25,London Gatwick Airport,18:25,In
L254ST,53.39106,-2.868604,18:25,17:25,London Gatwick Airport,18:25,In
IP42DN,52.058807,1.160265,18:25,17:25,London Gatwick Airport,18:25,In
NN28QP,52.266266,-0.914387,18:25,17:25,London Gatwick Airport,18:25,In
BA25JJ,51.359518,-2.345069,18:25,17:25,London Gatwick Airport,18:25,In
BB90NX,53.834347,-2.191056,18:25,17:25,London Gatwick Airport,18:25,In
YO195RN,53.964734,-0.973707,18:25,17:25,London Gatwick Airport,18:25,In
BD249DJ,54.067014,-2.277402,18:25,17:25,London Gatwick Airport,18:25,In
TS225DT,54.610329,-1.312738,18:35,17:35,Manchester Airport,18:35,In
NN297QS,52.252475,-0.674251,18:35,17:35,Manchester Airport,18:35,In
SK73PU,53.379513,-2.149518,18:35,17:35,Manchester Airport,18:35,In
GU152AJ,51.339987,-0.726926,18:40,17:40,London Gatwick Airport,18:40,In
DY76SJ,52.467662,-2.171232,18:45,17:45,Birmingham Airport,18:45,In
B601DT,52.368465,-2.040748,18:45,17:45,Birmingham Airport,18:45,In
DE236FX,52.905337,-1.504956,18:45,17:45,Birmingham Airport,18:45,In
BB55WQ,53.776281,-2.375367,19:20,18:20,Manchester Airport,19:20,In
NP122HQ,51.639151,-3.194882,20:00,19:00,London Heathrow Airport,20:00,In
LA31JL,54.056947,-2.883936,20:05,19:05,Manchester Airport,20:05,In
CV239RR,52.314552,-1.405929,20:10,19:10,London Heathrow Airport,20:10,In
SS68JT,51.585089,0.614496,20:10,19:10,London Heathrow Airport,20:10,In
GU470TN,51.355515,-0.77995,20:10,19:10,London Heathrow Airport,20:10,In
EN13HZ,51.659221,-0.078809,20:10,19:10,London Heathrow Airport,20:10,In
SG192NZ,52.130779,-0.215948,20:10,19:10,London Heathrow Airport,20:10,In
SG90LL,51.9291,0.087081,20:10,19:10,London Heathrow Airport,20:10,In
PO53DP,50.788262,-1.09138,21:00,20:00,Bournemouth Airport,21:00,In
NP264LD,51.588517,-2.76386,22:30,21:30,London Heathrow Airport,22:30,In
BR35ER,51.410723,-0.016999,22:30,21:30,London Heathrow Airport,22:30,In
CM226LU,51.915395,0.230241,22:45,21:45,London Gatwick Airport,22:45,In
CH76TU,53.185786,-3.13387,03:10,04:10,London Heathrow Airport,06:10,Out
HU152AL,53.773861,-0.598193,03:10,04:10,London Heathrow Airport,06:10,Out
DE555TZ,53.133983,-1.332569,03:10,04:10,London Heathrow Airport,06:10,Out
PR29QW,53.786993,-2.680189,05:30,06:30,London Gatwick Airport,08:30,Out
IP112NP,51.961287,1.336099,03:10,04:10,London Heathrow Airport,06:10,Out
IP51NH,52.056475,1.228658,03:10,04:10,London Heathrow Airport,06:10,Out
IP38EY,52.049909,1.177098,03:10,04:10,London Heathrow Airport,06:10,Out
B736ND,52.55273,-1.837996,03:10,04:10,London Heathrow Airport,06:10,Out
WD50DG,51.702998,-0.429702,02:00,03:00,London Gatwick Airport,05:00,Out
CV128UE,52.47601,-1.478952,03:10,04:10,London Heathrow Airport,06:10,Out
IG27EP,51.572857,0.093579,02:00,03:00,London Gatwick Airport,05:00,Out
RM64DS,51.569277,0.12861,02:00,03:00,London Gatwick Airport,05:00,Out
TN248BD,51.145852,0.881753,03:10,04:10,London Heathrow Airport,06:10,Out
DA124DL,51.411573,0.389567,02:00,03:00,London Gatwick Airport,05:00,Out
SN254YF,51.602688,-1.790724,03:10,04:10,London Heathrow Airport,06:10,Out
IP121SL,52.10073,1.320433,05:30,06:30,London Gatwick Airport,08:30,Out
DY33QG,52.551324,-2.127314,05:30,06:30,London Gatwick Airport,08:30,Out
LE112DJ,52.748031,-1.215009,05:30,06:30,London Gatwick Airport,08:30,Out
BA151UL,51.33731,-2.244358,05:30,06:30,London Gatwick Airport,08:30,Out
SL41SS,51.48233,-0.614698,03:10,04:10,London Heathrow Airport,06:10,Out
B487AU,52.363732,-1.945758,05:30,06:30,London Gatwick Airport,08:30,Out
NN297ET,52.284903,-0.630681,05:30,06:30,London Gatwick Airport,08:30,Out
NN38DF,52.267879,-0.81389,05:30,06:30,London Gatwick Airport,08:30,Out
CB246BY,52.244994,0.162506,05:30,06:30,London Gatwick Airport,08:30,Out
CO64BA,51.925478,0.87409,05:30,06:30,London Gatwick Airport,08:30,Out
MK159HU,52.063761,-0.724961,05:30,06:30,London Gatwick Airport,08:30,Out
HP43XZ,51.758374,-0.577586,05:35,04:35,London Heathrow Airport,05:35,In
CT53NL,51.350676,1.062042,05:30,06:30,London Gatwick Airport,08:30,Out
SP102DA,51.203038,-1.476812,05:30,06:30,London Gatwick Airport,08:30,Out
N78QY,51.548093,-0.115427,05:30,06:30,London Gatwick Airport,08:30,Out
IG61EG,51.582949,0.080316,05:30,06:30,London Gatwick Airport,08:30,Out
PO108BG,50.84803,-0.927302,05:30,06:30,London Gatwick Airport,08:30,Out
LA129PR,54.18155,-3.089252,06:30,07:30,Manchester Airport,09:30,Out
HP26HU,51.813198,-0.491764,05:30,06:30,London Gatwick Airport,08:30,Out
RG54PT,51.459814,-0.893115,05:30,06:30,London Gatwick Airport,08:30,Out
PO195PE,50.844249,-0.783784,05:30,06:30,London Gatwick Airport,08:30,Out
SP48BZ,51.199316,-1.780362,06:25,05:25,London Heathrow Airport,06:25,In
B927DP,52.430195,-1.807134,06:25,05:25,London Heathrow Airport,06:25,In
PO124TT,50.798848,-1.137732,06:25,05:25,London Heathrow Airport,06:25,In
PO195YB,50.855441,-0.784175,06:25,05:25,London Heathrow Airport,06:25,In
BN252XL,50.788892,0.105081,06:25,05:25,London Heathrow Airport,06:25,In
OX52BH,51.828536,-1.282376,06:25,05:25,London Heathrow Airport,06:25,In
NG184EQ,53.138731,-1.180183,06:25,05:25,London Heathrow Airport,06:25,In
YO113JP,54.249831,-0.378664,06:25,05:25,London Heathrow Airport,06:25,In
GU47XW,51.251857,-0.532314,06:25,05:25,London Heathrow Airport,06:25,In
BN28EQ,50.802305,-0.029995,05:30,06:30,London Gatwick Airport,08:30,Out
RG415RY,51.434152,-0.884715,05:30,06:30,London Gatwick Airport,08:30,Out
EH481AL,55.901716,-3.635721,05:25,06:25,Glasgow Airport,08:25,Out
BN37JT,50.839606,-0.189094,05:30,06:30,London Gatwick Airport,08:30,Out
SM12LX,51.370546,-0.204002,05:30,06:30,London Gatwick Airport,08:30,Out
EX30LD,50.685926,-3.470019,12:15,13:15,London Gatwick Airport,15:15,Out
S603NN,53.416087,-1.325501,12:15,13:15,London Gatwick Airport,15:15,Out
NR47RF,52.6101,1.239085,10:15,11:15,London Gatwick Airport,13:15,Out
BN18DP,50.860995,-0.134439,05:30,06:30,London Gatwick Airport,08:30,Out
BN68PR,50.926555,-0.150089,05:30,06:30,London Gatwick Airport,08:30,Out
WA46FE,54.0,-2.0,07:45,06:45,London Heathrow Airport,07:45,In
ME168PN,51.263138,0.489099,07:45,06:45,London Heathrow Airport,07:45,In
NR161DG,52.504039,1.150796,07:45,06:45,London Heathrow Airport,07:45,In
PE60BE,52.669357,-0.165761,07:45,06:45,London Heathrow Airport,07:45,In
WS151DN,52.754579,-1.932182,07:45,06:45,London Heathrow Airport,07:45,In
LS297QJ,53.902625,-1.74347,07:45,06:45,London Heathrow Airport,07:45,In
CA71DE,54.751588,-3.169329,07:45,06:45,London Heathrow Airport,07:45,In
GL88QS,51.605016,-2.209058,07:45,06:45,London Heathrow Airport,07:45,In
S181QZ,53.296702,-1.476803,07:45,06:45,London Heathrow Airport,07:45,In
BA44NL,51.161522,-2.524322,07:45,06:45,London Heathrow Airport,07:45,In
CH40ND,53.151918,-3.03889,07:45,06:45,London Heathrow Airport,07:45,In
WA160TL,53.300881,-2.401626,07:45,06:45,London Heathrow Airport,07:45,In
WA160TL,53.300881,-2.401626,07:45,06:45,London Heathrow Airport,07:45,In
CV350AA,52.216492,-1.505409,07:45,06:45,London Heathrow Airport,07:45,In
TW88QX,51.480699,-0.305057,07:45,06:45,London Heathrow Airport,07:45,In
TN163QN,51.306163,0.029712,07:45,06:45,London Heathrow Airport,07:45,In
RH60PJ,51.161115,-0.177563,07:45,06:45,London Heathrow Airport,07:45,In
BN177LW,50.824432,-0.542374,07:45,06:45,London Heathrow Airport,07:45,In
NG123NX,52.903196,-1.034544,10:15,11:15,London Gatwick Airport,13:15,Out
IP333XN,52.242127,0.683678,10:15,11:15,London Gatwick Airport,13:15,Out
BH257QG,50.739324,-1.677978,10:15,11:15,London Gatwick Airport,13:15,Out
CM72QX,51.88051,0.54246,10:15,11:15,London Gatwick Airport,13:15,Out
CM777TZ,51.853455,0.523842,10:15,11:15,London Gatwick Airport,13:15,Out
OX150UN,51.981127,-1.330015,10:15,11:15,London Gatwick Airport,13:15,Out
HP217AL,51.811033,-0.777751,10:15,11:15,London Gatwick Airport,13:15,Out
NW44HA,51.586168,-0.234573,10:15,11:15,London Gatwick Airport,13:15,Out
SW208JZ,51.410853,-0.21295,10:15,11:15,London Gatwick Airport,13:15,Out
RG88BB,51.478172,-1.046315,10:15,11:15,London Gatwick Airport,13:15,Out
SL98HE,51.589297,-0.547567,10:15,11:15,London Gatwick Airport,13:15,Out
S182EQ,53.305773,-1.453146,09:45,10:45,Leeds Bradford Airport,12:45,Out
RH108XH,51.126452,-0.167538,10:15,11:15,London Gatwick Airport,13:15,Out
BN412RW,50.855021,-0.234318,11:35,10:35,London Heathrow Airport,11:35,In
GU266HU,51.121573,-0.763514,11:35,10:35,London Heathrow Airport,11:35,In
SO508QJ,50.960527,-1.318527,11:35,10:35,London Heathrow Airport,11:35,In
TF91DZ,52.897739,-2.500711,11:35,10:35,London Heathrow Airport,11:35,In
S418AF,53.254253,-1.453968,11:35,10:35,London Heathrow Airport,11:35,In
NE51EE,54.994027,-1.715863,11:35,10:35,Newcastle Airport,11:35,In
MK465HP,52.156729,-0.707588,11:55,10:55,London Gatwick Airport,11:55,In
PH31SA,56.284744,-3.741949,13:00,12:00,Edinburgh Airport,13:00,In
PH11BP,56.390508,-3.456192,13:00,12:00,Edinburgh Airport,13:00,In
B631EQ,52.433155,-2.082303,13:15,12:15,London Heathrow Airport,13:15,In
SG27EH,51.879342,-0.147446,13:35,12:35,London Gatwick Airport,13:35,In
CT101BS,51.369002,1.434137,13:35,12:35,London Gatwick Airport,13:35,In
DA38LN,51.36555,0.299433,13:35,12:35,London Gatwick Airport,13:35,In
LL778JD,53.284887,-4.262778,19:20,18:20,Manchester Airport,19:20,In
S362TJ,53.474772,-1.570862,14:40,13:40,Manchester Airport,14:40,In
RH103PG,51.132136,-0.123891,15:50,14:50,London Heathrow Airport,15:50,In
KA228DB,55.639519,-4.818297,16:20,15:20,Glasgow International Airport Terminal M,16:20,In
NE165HA,54.924426,-1.671851,17:00,16:00,Newcastle Airport,17:00,In
B170SP,52.454629,-1.962867,17:30,16:30,London Heathrow Airport,17:30,In
ME104QT,51.328629,0.734697,17:30,16:30,London Heathrow Airport,17:30,In
NP165TA,51.622955,-2.666529,17:30,16:30,London Heathrow Airport,17:30,In
CT101HT,51.363206,1.439767,17:30,16:30,London Heathrow Airport,17:30,In
NP79SE,51.823109,-3.072014,17:30,16:30,London Heathrow Airport,17:30,In
WS152SA,52.761266,-1.94782,17:55,16:55,London Heathrow Airport,17:55,In
CR01RT,51.371113,-0.10802,17:55,16:55,London Heathrow Airport,17:55,In
EX27HF,50.716657,-3.463558,17:55,16:55,London Heathrow Airport,17:55,In
SG88ED,51.998411,0.014362,17:55,16:55,London Heathrow Airport,17:55,In
SN252PF,54.0,-2.0,17:55,16:55,London Heathrow Airport,17:55,In
S262GQ,53.356521,-1.305377,17:55,16:55,London Heathrow Airport,17:55,In
BN132EH,50.837151,-0.39764,17:55,16:55,London Heathrow Airport,17:55,In
ST102ET,52.998218,-1.982449,17:55,16:55,London Heathrow Airport,17:55,In
BN158LH,50.826374,-0.292792,17:55,16:55,London Heathrow Airport,17:55,In
RG64JZ,51.423951,-0.913053,17:55,16:55,London Heathrow Airport,17:55,In
EX356HW,51.23013,-3.835723,17:55,16:55,London Heathrow Airport,17:55,In
TW119RS,51.418848,-0.308742,17:55,16:55,London Heathrow Airport,17:55,In
B633ES,52.448595,-2.04153,17:55,16:55,London Heathrow Airport,17:55,In
SS165JQ,51.561868,0.463567,18:25,17:25,London Gatwick Airport,18:25,In
N155JA,51.585129,-0.085762,19:35,18:35,London Heathrow Airport,19:35,In
DN84BS,53.61578,-0.960355,19:35,18:35,London Heathrow Airport,19:35,In
CM120ES,51.635906,0.397728,19:35,18:35,London Heathrow Airport,19:35,In
TN48EQ,54.0,-2.0,19:35,18:35,London Heathrow Airport,19:35,In
WA142BW,53.38501,-2.358187,19:35,18:35,London Heathrow Airport,19:35,In
WV112AT,52.643184,-2.057366,19:35,18:35,London Heathrow Airport,19:35,In
SS74DG,51.569381,0.543977,19:35,18:35,London Heathrow Airport,19:35,In
UB70DU,51.482652,-0.451398,19:35,18:35,London Heathrow Airport,19:35,In
UB70DU,51.482652,-0.451398,19:35,18:35,London Heathrow Airport,19:35,In
NG146FB,53.037491,-1.089608,19:35,18:35,London Heathrow Airport,19:35,In
EN52TL,51.650901,-0.208902,19:40,18:40,London Gatwick Airport,19:40,In
CT156FT,51.154708,1.371721,19:40,18:40,London Gatwick Airport,19:40,In
FK15JE,56.000238,-3.806996,20:55,19:55,Glasgow Airport,20:55,In
SS73PL,51.569424,0.577805,21:10,20:10,London Gatwick Airport,21:10,In
BD229QL,53.810306,-1.956913,21:35,20:35,Newcastle Airport,21:35,In
DT52AA,50.547488,-2.437251,22:20,21:20,London Gatwick Airport,22:20,In
KA91TF,55.489745,-4.615847,22:20,21:20,Glasgow International Airport Terminal M,22:20,In
DN49JQ,53.499183,-1.170358,07:05,08:05,London Heathrow Airport,10:05,Out
TR165TF,50.218883,-5.206178,09:45,10:45,London Gatwick Airport,12:45,Out
LN69PJ,53.182607,-0.593805,04:05,05:05,East Midlands Airport,07:05,Out
DA130NE,51.38521,0.360871,04:05,05:05,London Heathrow Airport,07:05,Out
NG236TF,53.209145,-0.861732,07:35,08:35,London Gatwick Airport,10:35,Out
NG220QB,53.228771,-0.8896,07:35,08:35,London Gatwick Airport,10:35,Out
WS74TA,52.67111,-1.918778,04:30,05:30,Manchester Airport,07:30,Out
GU170PW,51.331391,-0.79058,04:30,05:30,London Gatwick Airport,07:30,Out
BN159LU,50.829044,-0.329345,04:30,05:30,London Gatwick Airport,07:30,Out
CV227SB,52.352711,-1.30285,05:20,06:20,Birmingham Airport,08:20,Out
DE138JN,52.76316,-1.728089,05:55,04:55,London Heathrow Airport,05:55,In
HD88TD,53.570632,-1.656962,05:55,04:55,London Heathrow Airport,05:55,In
LL413NR,52.997396,-3.945687,12:00,13:00,Southampton City Cruise Terminal,15:00,Out
BN207GE,54.0,-2.0,05:55,04:55,London Heathrow Airport,05:55,In
BH257DF,50.742309,-1.652546,05:55,04:55,London Heathrow Airport,05:55,In
PL157HH,50.62979,-4.366749,09:45,10:45,London Gatwick Airport,12:45,Out
LU54NZ,51.890655,-0.49401,05:55,04:55,London Heathrow Airport,05:55,In
BH106JA,50.759441,-1.885654,05:55,04:55,London Heathrow Airport,05:55,In
WS53JL,52.568374,-1.95029,05:55,04:55,London Heathrow Airport,05:55,In
EX395QU,50.966567,-4.382775,09:45,10:45,London Gatwick Airport,12:45,Out
TR13XJ,50.260396,-5.096591,12:00,13:00,Southampton City Cruise Terminal,15:00,Out
BA213RQ,50.953234,-2.663785,05:25,06:25,Bristol Airport,08:25,Out
UB70DU,51.482652,-0.451398,04:05,05:05,London Heathrow Airport,07:05,Out
TW25AY,51.440903,-0.354576,06:20,05:20,London Gatwick Airport,06:20,In
BR60HN,51.382309,0.098998,06:20,05:20,London Gatwick Airport,06:20,In
BR54LL,51.37828,0.115526,06:20,05:20,London Gatwick Airport,06:20,In
CA174JH,54.475836,-2.336306,06:20,05:20,London Gatwick Airport,06:20,In
